Real_AT_NoiBai,Real_AT_LangSon,Real_AT_LaoCai,Real_AT_Vinh,Real_AT_PhuBai,Real_AT_QuyNhon,Real_AT_TPHCM,Real_AT_CaMau,Predicted_AT_NoiBai,Predicted_AT_LangSon,Predicted_AT_LaoCai,Predicted_AT_Vinh,Predicted_AT_PhuBai,Predicted_AT_QuyNhon,Predicted_AT_TPHCM,Predicted_AT_CaMau
31.5561,30.74249,31.71206,30.24401,30.7303,29.661380000000005,29.5528,29.41974,31.642607,30.712511,31.689257,30.37271,30.645634,29.835274,29.59443,29.424711
31.5561,27.43021,27.74677,28.75913,30.53303,29.26684,29.5681,28.54656,31.388103,27.821404,28.352476,28.928053,30.403273,29.407612,29.610737,28.61486
29.56657,29.47018,30.01155,29.049679999999995,30.5315,28.65055,29.5528,29.09247,29.683037,29.243946,30.026268,28.909037,30.32486,28.874105,29.569693,29.05716
30.5621,29.10471,29.69652,25.07368,28.56492,28.54656,29.5528,26.32763,29.466022,29.07872,28.863829,28.549093,30.30777,28.811977,29.558271,29.03024
31.5561,30.49325,30.98719,25.76795,25.56456,25.55538,26.5708,27.04026,31.138763,29.830612,30.642937,25.941517,25.64473,26.739006,26.626396,27.078667
31.5561,30.47489,31.6631,28.24989,26.5708,27.3354,27.5801,27.44551,31.17075,29.88501,31.329945,28.118837,26.596193,27.72119,27.692944,27.52135
31.5408,28.47618,31.97354,30.55598,24.5675,28.12754,28.57257,27.03261,31.050423,28.229387,31.618267,30.193394,25.228476,28.3835,28.6126,27.27531
26.555499999999995,20.33303,31.98578,30.1339,30.54374,30.70429,28.5741,29.30504,26.686354,21.053019,31.375422,29.794582,29.944378,30.387735,28.623404,29.137718
22.5795,20.74899,23.74782,26.052380000000003,29.56045,30.05898,29.5681,29.50231,22.496584,20.66396,23.751127,26.147268,29.37224,30.102564,29.394518,29.270985
21.5702,19.60969,21.35151,24.57056,29.557389999999998,30.055919999999997,27.5801,26.75889,22.412722,20.24987,21.675825,24.713446,29.180838,29.902536,27.753538,26.953297
26.49583,21.163370000000004,29.23772,25.91932,24.56903,30.054390000000005,28.5588,28.92886,26.729006,21.576193,29.00171,26.09196,25.292078,29.738214,28.700148,28.872416
24.5369,18.45968,25.88719,28.49607,23.52913,27.572450000000003,29.5528,29.10471,27.179718,21.985727,29.518368,26.259556,25.11442,29.661104,28.77347,28.96794
22.533599999999996,16.91518,21.14047,21.84086,25.5462,27.971580000000003,29.5681,29.90144,21.113771,16.390558,20.816214,20.915947,25.336905,28.108418,29.70122,29.920525
19.5516,17.71497,20.941669999999995,21.04413,26.4561,30.155320000000003,31.54233,29.441159999999996,20.07714,16.874023,20.855316,20.740358,26.084356,29.971426,31.11353,29.380472
21.52583,17.09409,21.48758,20.23975,24.5675,28.370710000000003,26.5861,27.85229,21.04676,17.311228,21.546423,20.147772,24.488157,28.349941,26.876389,27.886051
21.4784,17.63541,23.44498,20.09904,24.5675,25.57833,27.5495,26.54173,21.259153,17.813824,23.413847,20.142344,24.519562,26.147987,27.796349,26.84867
18.527,15.6826,23.36394,18.52394,23.5735,27.971580000000003,29.53903,28.03885,20.399927,17.029675,23.61782,18.889795,23.658468,28.077044,29.590343,28.232632
21.5549,19.9186,26.17009,22.9312,21.75523,28.46705,30.5468,30.11554,23.538021,21.37382,26.228214,23.04785,22.364803,28.622555,30.510492,29.971344
28.5588,26.82769,24.33045,26.74512,26.85676,28.17344,29.5528,27.5495,27.610773,25.58693,25.168343,26.52682,26.725119,28.489157,29.506557,27.800158
23.5888,15.887519999999999,23.84569,27.74983,28.6582,28.76525,29.53903,28.91662,28.237516,25.285637,25.250391,27.29717,27.290646,28.519972,29.4141,27.610138
18.496399999999998,13.3352,16.81119,18.90318,24.57668,28.16273,29.5528,28.97165,20.15251,13.981996,17.325838,19.483236,24.472898,27.653492,29.684616,28.912169
21.4937,19.41849,21.12818,20.481339999999996,21.5549,23.77995,31.52703,27.94251,21.717903,19.866222,21.239061,20.347082,21.714762,23.822735,31.31755,28.083076
22.503,21.219929999999998,21.6466,20.28866,22.53819,23.27683,30.5468,28.3294,22.816547,21.522556,21.769875,20.480242,22.775105,23.494383,30.415382,28.413954
24.5063,23.20028,22.57333,21.90507,24.31515,23.97263,28.5588,28.80651,24.720371,23.355,22.683588,22.169521,24.316721,24.132374,28.660114,28.820993
25.5156,23.82116,22.66049,24.49712,24.5369,23.76312,29.5375,29.37996,25.780128,23.872065,22.837927,24.45546,24.621716,24.089252,29.464733,29.286472
26.52643,24.35029,23.47864,22.71557,24.5675,24.48952,26.5555,28.289620000000003,26.449574,24.035957,23.528475,22.906591,24.693851,24.858816,26.988556,28.341192
22.533599999999996,19.58521,23.70651,20.84992,26.46987,26.48364,30.5315,30.00237,22.743898,19.909101,23.616135,21.305073,26.388783,26.807127,30.304539,29.817438
19.5516,18.620279999999998,25.99424,22.83333,24.6669,27.06168,32.5348,30.21188,22.352932,19.28429,23.61367,21.294106,26.800491,27.403112,30.5436,29.930735
19.5516,16.0955,20.52112,21.55184,25.96216,26.17014,30.5468,30.20423,19.9408,16.679562,20.757229,21.884995,26.144964,26.63705,30.721458,30.113005
19.5516,16.51299,21.19703,21.54419,26.5555,27.262009999999997,30.5468,27.335400000000003,19.662718,16.782316,21.293106,21.77759,26.645187,27.474747,30.660233,27.647274
19.5516,18.111040000000003,21.01659,23.651479999999996,24.5675,27.06321,31.5408,28.91662,19.637716,18.251495,21.147985,23.538996,24.79511,27.185183,31.659435,29.111858
20.5609,17.51311,21.23222,23.853339999999996,26.55703,27.54797,31.5408,29.187280000000005,20.811695,17.793522,21.404419,23.842693,26.663786,27.655733,31.563684,29.21795
24.5675,20.01341,21.52736,24.150010000000005,28.1459,27.54797,31.5255,28.50066,24.602007,20.25514,21.7267,24.287292,28.112438,27.738361,31.488438,28.556477
27.5648,25.61194,23.21563,26.53561,27.5495,27.54185,31.51173,29.11236,27.267744,25.276476,23.336288,26.555878,27.541536,27.747272,31.381054,29.124424
27.5648,25.2174,26.5096,27.13966,27.84005,28.03732,30.5315,28.337050000000005,26.954813,24.591896,26.106142,26.990032,27.71435,28.144882,30.465519,28.405561
27.5801,24.61335,27.51431,27.14884,27.93792,28.73312,31.5255,27.33081,26.554077,24.012657,26.396557,25.820515,27.474813,28.146505,30.31471,29.090693
28.5741,25.51866,28.505250000000004,28.53738,26.84758,26.74053,31.52703,28.72394,28.299747,25.273151,28.247837,28.591518,26.676146,26.883696,31.50241,28.663132
21.5396,14.29248,16.17042,22.25835,24.55373,28.265189999999997,31.52703,29.71335,22.027428,15.736282,18.37894,22.249798,24.381638,27.95338,31.493189,29.609419
21.4631,18.41526,18.93832,18.65083,18.52853,24.76324,29.5528,28.63219,21.524298,18.370258,19.46789,19.178768,18.826654,25.213188,29.637619,28.64734
21.41873,18.53302,18.41378,21.05479,17.7318,23.55055,30.5315,28.70711,21.499739,18.677467,18.839233,20.999119,18.130995,23.56441,30.486034,28.565857
22.4418,21.36977,19.63259,21.67261,18.527,22.45409,28.5588,23.76771,22.594284,21.110046,19.820911,21.803215,18.943312,22.75931,28.763742,24.538565
22.45557,20.193800000000003,19.94456,20.29325,21.52583,24.53537,31.5408,26.43315,22.622572,20.228907,20.29778,20.8245,21.652414,24.831917,31.383724,26.652885
21.43403,20.18309,18.13547,19.99352,19.5363,23.46339,30.5468,27.51125,21.782133,20.20477,19.151995,20.679522,20.608368,25.279905,30.577248,27.627222
23.4817,20.50118,17.94891,20.2856,18.53312,22.26753,27.5495,25.73735,21.901627,20.53486,19.5366,20.812958,20.568382,24.989883,30.573114,27.324839
23.49547,20.64189,17.07726,21.51512,19.54242,23.06579,29.5375,24.96204,23.43043,20.651243,17.574512,21.653784,20.171278,23.384453,29.365414,25.18931
19.5363,17.29595,17.67519,21.73687,25.15013,23.76618,29.5375,24.9498,20.014017,17.62677,17.93022,21.74994,25.014442,24.304499,29.671936,25.243479
19.5363,15.887519999999999,20.00117,21.24446,25.5615,27.262009999999997,31.5561,27.04026,19.721685,16.241743,19.982307,21.301538,25.409407,27.293926,31.551968,27.170984
20.4538,18.22263,21.04102,20.14188,24.55373,26.06309,29.5528,27.55256,20.7666,18.552025,21.024027,20.521265,24.526722,26.19007,29.637985,27.607805
20.4997,17.9841,19.46898,22.53207,24.64242,26.54173,30.5468,28.29727,20.922867,18.433672,19.906555,22.704895,24.65085,26.627691,30.640251,28.268915
25.5309,23.12235,23.9634,25.54008,26.9378,27.236,28.5588,28.31257,25.459023,23.019207,23.828537,25.705408,26.865416,27.259851,28.793364,28.233393
28.52973,26.30009,25.68839,26.53102,27.53573,24.9651,30.5468,28.408909999999995,28.148949,25.70418,25.745007,26.615557,27.620136,25.42755,30.540524,28.321857
21.54113,15.14888,19.22586,22.763000000000005,26.54173,26.06921,29.53903,28.53432,28.26358,24.290146,25.857811,26.725359,27.673697,25.255615,30.57015,28.350027
18.4046,14.36893,14.96232,15.87528,22.53513,24.16531,30.5468,29.28974,17.953224,14.521815,14.971721,16.03273,22.136986,24.2518,30.523405,29.409166
18.41837,15.3461,14.43931,16.84786,16.6231,23.66066,31.5255,29.002250000000004,18.9139,16.020632,15.452273,17.768728,17.427338,23.811121,31.365484,29.119379
18.4658,17.20262,17.63541,19.06679,17.5177,23.84722,29.5375,28.69946,18.932697,17.290686,18.21916,19.45787,18.186132,23.9736,29.490597,28.73048
21.4631,18.39848,18.6646,20.45686,18.527,23.81509,29.5069,28.10306,21.6849,18.343151,19.327307,20.63174,19.001585,23.932518,29.393711,28.126421
22.4724,19.89254,21.62824,22.45251,20.53183,22.2507,25.53243,26.087519999999998,22.835646,20.036144,21.87844,22.60823,20.519108,23.14784,26.038624,26.38798
23.43733,21.17709,21.14807,21.47687,21.54572,24.06132,28.5588,25.43915,23.734343,21.429811,21.457039,21.946749,21.72496,24.067747,28.70608,25.842932
25.4544,22.60388,23.41591,22.47087,19.5516,23.77689,27.55103,24.15919,25.311596,22.49744,22.955534,22.492462,20.336563,24.105427,27.887136,24.90025
23.48017,19.97052,19.15854,22.48005,23.51995,22.26906,26.5555,26.05085,25.280518,22.38914,23.187038,22.505533,20.12154,24.11885,27.671507,24.698227
21.40343,17.81733,19.90784,19.19526,20.515,24.09493,28.5282,26.30468,21.57402,18.09852,20.057384,19.206995,20.555273,23.817421,28.459644,26.144133
20.4079,17.88766,20.56539,20.03784,19.70603,22.21551,28.48383,26.08293,20.694252,18.207663,20.759045,20.139563,19.771374,22.461864,28.488508,26.009745
21.4172,18.503949999999996,20.57763,20.41861,19.49958,22.3042,28.467,24.50018,21.73735,18.819593,20.780159,20.536291,19.733854,22.539263,28.413643,24.770935
21.3866,18.70275,20.55009,21.02266,22.47852,23.14219,26.45146,24.77543,21.507925,18.792034,20.666336,21.073362,22.301691,23.290707,26.738281,24.976023
21.41873,19.10188,20.071449999999995,21.17255,18.50405,24.00777,27.47453,26.04621,21.534035,19.187632,20.267885,21.216442,18.817278,23.97775,27.621338,26.17345
22.4265,19.30986,21.50436,21.12206,19.47969,21.42337,28.51443,26.97753,22.529865,19.491392,21.64188,21.288685,19.81255,22.162212,28.460855,26.885607
22.39743,19.7044,20.95993,20.64954,19.4904,23.17432,28.48383,26.39643,22.6053,19.96807,21.193068,20.993511,20.051485,23.332315,28.397491,26.423128
21.4478,19.55303,20.36506,19.7886,17.51923,22.91896,29.5222,27.12584,22.873594,20.268248,21.180132,21.083332,20.122278,23.622149,28.407782,26.358973
